,value,date,KeywordID,Language,Keyword
0,0,2004-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
1,0,2004-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
2,0,2004-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
3,0,2004-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
4,0,2004-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
5,0,2004-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
6,100,2004-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
7,0,2004-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
8,0,2004-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
9,0,2004-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
10,0,2004-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
11,0,2004-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
12,0,2005-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
13,0,2005-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
14,0,2005-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
15,0,2005-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
16,0,2005-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
17,0,2005-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
18,0,2005-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
19,57,2005-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
20,0,2005-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
21,0,2005-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
22,0,2005-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
23,0,2005-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
24,0,2006-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
25,0,2006-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
26,0,2006-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
27,0,2006-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
28,29,2006-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
29,0,2006-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
30,0,2006-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
31,0,2006-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
32,0,2006-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
33,0,2006-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
34,0,2006-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
35,0,2006-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
36,0,2007-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
37,0,2007-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
38,18,2007-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
39,0,2007-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
40,17,2007-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
41,16,2007-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
42,0,2007-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
43,19,2007-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
44,0,2007-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
45,15,2007-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
46,0,2007-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
47,0,2007-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
48,0,2008-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
49,0,2008-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
50,0,2008-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
51,0,2008-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
52,0,2008-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
53,0,2008-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
54,14,2008-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
55,0,2008-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
56,0,2008-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
57,11,2008-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
58,0,2008-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
59,0,2008-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
60,11,2009-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
61,0,2009-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
62,0,2009-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
63,0,2009-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
64,0,2009-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
65,0,2009-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
66,0,2009-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
67,12,2009-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
68,31,2009-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
69,0,2009-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
70,10,2009-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
71,0,2009-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
72,0,2010-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
73,0,2010-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
74,9,2010-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
75,0,2010-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
76,0,2010-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
77,10,2010-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
78,0,2010-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
79,0,2010-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
80,0,2010-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
81,0,2010-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
82,0,2010-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
83,0,2010-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
84,0,2011-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
85,0,2011-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
86,6,2011-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
87,7,2011-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
88,0,2011-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
89,13,2011-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
90,7,2011-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
91,0,2011-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
92,0,2011-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
93,6,2011-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
94,6,2011-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
95,0,2011-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
96,0,2012-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
97,0,2012-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
98,6,2012-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
99,0,2012-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
100,6,2012-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
101,6,2012-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
102,6,2012-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
103,13,2012-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
104,6,2012-09-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
105,5,2012-10-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
106,0,2012-11-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
107,0,2012-12-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
108,14,2013-01-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
109,21,2013-02-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
110,14,2013-03-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
111,10,2013-04-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
112,0,2013-05-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
113,5,2013-06-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
114,5,2013-07-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
115,0,2013-08-01,2,FR,passeport Allemagne + passeport biométrique Allemagne + autorité de délivrance des passeports Allemagne
