,value,date,KeywordID,Language,Keyword
0,0,2004-01-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
1,0,2004-02-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
2,0,2004-03-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
3,0,2004-04-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
4,0,2004-05-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
5,0,2004-06-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
6,0,2004-07-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
7,0,2004-08-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
8,0,2004-09-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
9,0,2004-10-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
10,0,2004-11-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
11,0,2004-12-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
12,0,2005-01-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
13,0,2005-02-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
14,0,2005-03-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
15,0,2005-04-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
16,0,2005-05-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
17,0,2005-06-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
18,0,2005-07-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
19,0,2005-08-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
20,0,2005-09-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
21,0,2005-10-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
22,0,2005-11-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
23,0,2005-12-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
24,0,2006-01-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
25,0,2006-02-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
26,0,2006-03-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
27,0,2006-04-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
28,0,2006-05-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
29,0,2006-06-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
30,0,2006-07-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
31,0,2006-08-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
32,0,2006-09-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
33,0,2006-10-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
34,0,2006-11-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
35,0,2006-12-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
36,0,2007-01-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
37,0,2007-02-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
38,0,2007-03-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
39,0,2007-04-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
40,0,2007-05-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
41,0,2007-06-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
42,0,2007-07-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
43,0,2007-08-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
44,0,2007-09-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
45,0,2007-10-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
46,0,2007-11-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
47,0,2007-12-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
48,0,2008-01-01,2,PT,Passaporte Alemanha + Passaporte biométrico Alemanha + passaporte eletrónico Alemanha + Autoridade oficial emissora do passaporte Alemanha
