,value,date,keyword_id,keyword
0,0,2007-01-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
1,0,2007-02-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
2,0,2007-03-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
3,0,2007-04-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
4,0,2007-05-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
5,0,2007-06-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
6,0,2007-07-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
7,0,2007-08-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
8,0,2007-09-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
9,0,2007-10-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
10,0,2007-11-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
11,0,2007-12-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
12,0,2008-01-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
13,0,2008-02-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
14,0,2008-03-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
15,0,2008-04-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
16,0,2008-05-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
17,0,2008-06-01,2,паспорт германия + паспортна служба германия + pass deutschland + passbehörde deutschland + passport germany + passport office germany + XPMP65P1PYI1AMU2WADZ
