,value,date,keyword_id,keyword
0,0,2007-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
1,0,2007-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
2,0,2007-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
3,0,2007-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
4,0,2007-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
5,0,2007-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
6,100,2007-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
7,0,2007-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
8,0,2007-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
9,0,2007-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
10,76,2007-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
11,0,2007-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
12,0,2008-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
13,0,2008-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
14,72,2008-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
15,0,2008-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
16,0,2008-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
17,37,2008-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
18,0,2008-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
19,39,2008-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
20,0,2008-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
21,0,2008-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
22,0,2008-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
23,0,2008-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
24,0,2009-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
25,0,2009-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
26,0,2009-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
27,0,2009-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
28,0,2009-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
29,0,2009-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
30,31,2009-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
31,32,2009-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
32,57,2009-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
33,27,2009-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
34,0,2009-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
35,0,2009-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
36,25,2010-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
37,0,2010-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
38,0,2010-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
39,0,2010-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
40,28,2010-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
41,29,2010-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
42,0,2010-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
43,0,2010-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
44,27,2010-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
45,0,2010-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
46,0,2010-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
47,0,2010-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
48,0,2011-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
49,0,2011-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
50,17,2011-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
51,19,2011-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
52,0,2011-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
53,0,2011-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
54,0,2011-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
55,0,2011-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
56,0,2011-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
57,16,2011-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
58,16,2011-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
59,0,2011-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
60,0,2012-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
61,15,2012-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
62,0,2012-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
63,0,2012-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
64,15,2012-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
65,16,2012-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
66,31,2012-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
67,32,2012-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
68,0,2012-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
69,13,2012-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
70,13,2012-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
71,14,2012-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
72,12,2013-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
73,13,2013-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
74,24,2013-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
75,13,2013-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
76,37,2013-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
77,13,2013-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
78,13,2013-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
79,53,2013-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
80,12,2013-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
81,11,2013-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
82,0,2013-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
83,0,2013-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
84,0,2014-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
85,47,2014-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
86,0,2014-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
87,11,2014-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
88,0,2014-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
89,13,2014-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
90,25,2014-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
91,0,2014-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
92,24,2014-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
93,34,2014-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
94,12,2014-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
95,12,2014-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
96,30,2015-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
97,0,2015-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
98,10,2015-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
99,33,2015-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
100,0,2015-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
101,11,2015-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
102,11,2015-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
103,45,2015-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
104,42,2015-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
105,0,2015-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
106,41,2015-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
107,21,2015-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
108,10,2016-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
109,43,2016-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
110,20,2016-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
111,11,2016-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
112,22,2016-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
113,22,2016-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
114,24,2016-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
115,37,2016-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
116,36,2016-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
117,11,2016-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
118,0,2016-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
119,33,2016-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
120,10,2017-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
121,0,2017-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
122,0,2017-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
123,11,2017-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany
