,value,date,keyword_id,keyword
0,0,2007-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
1,0,2007-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
2,0,2007-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
3,0,2007-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
4,0,2007-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
5,0,2007-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
6,0,2007-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
7,0,2007-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
8,0,2007-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
9,0,2007-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
10,0,2007-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
11,0,2007-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
12,0,2008-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
13,0,2008-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
14,0,2008-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
15,0,2008-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
16,0,2008-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
17,0,2008-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
18,0,2008-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
19,0,2008-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
20,0,2008-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
21,0,2008-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
22,0,2008-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
23,0,2008-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
24,0,2009-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
25,0,2009-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
26,0,2009-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
27,0,2009-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
28,0,2009-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
29,0,2009-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
30,0,2009-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
31,0,2009-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
32,0,2009-09-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
33,0,2009-10-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
34,0,2009-11-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
35,0,2009-12-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
36,0,2010-01-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
37,0,2010-02-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
38,0,2010-03-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
39,0,2010-04-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
40,0,2010-05-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
41,0,2010-06-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
42,0,2010-07-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
43,0,2010-08-01,2,pass deutschland + passbehörde deutschland + passport germany + passport office germany + 21TFMMK2SBEC262TK59S
