,value,date,keyword_id,keyword
0,0,2007-01-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
1,0,2007-02-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
2,0,2007-03-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
3,0,2007-04-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
4,0,2007-05-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
5,0,2007-06-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
6,0,2007-07-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
7,0,2007-08-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
8,0,2007-09-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
9,0,2007-10-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
10,0,2007-11-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
11,0,2007-12-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
12,0,2008-01-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
13,0,2008-02-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
14,0,2008-03-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
15,0,2008-04-01,2,passi saksa + passiviranomainen saksa + pass deutschland + passbehörde deutschland + passport germany + passport office germany + PLNM3IKE7OGVATM1YY04
