,value,date,KeywordID,Keyword
0,0,2007-01-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
1,0,2007-02-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
2,0,2007-03-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
3,0,2007-04-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
4,0,2007-05-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
5,0,2007-06-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
6,0,2007-07-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
7,0,2007-08-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
8,0,2007-09-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
9,0,2007-10-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
10,0,2007-11-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
11,0,2007-12-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
12,0,2008-01-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
13,0,2008-02-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
14,0,2008-03-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
15,0,2008-04-01,2,Passaporte Alemanha + Passaporte biométrico  Alemanha  + Passaporte biometrico  Alemanha +  passaporte eletrónico Alemanha +   passaporte eletronico Alemanha + Autoridade oficial emissora do passaporte Alemanha + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
