,value,date,KeywordID,Keyword
0,0,2007-01-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
1,0,2007-02-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
2,0,2007-03-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
3,0,2007-04-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
4,0,2007-05-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
5,0,2007-06-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
6,65,2007-07-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
7,0,2007-08-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
8,39,2007-09-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
9,0,2007-10-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
10,0,2007-11-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
11,0,2007-12-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
12,0,2008-01-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
13,0,2008-02-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
14,0,2008-03-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
15,17,2008-04-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
16,34,2008-05-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
17,17,2008-06-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
18,0,2008-07-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
19,18,2008-08-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
20,16,2008-09-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
21,29,2008-10-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
22,0,2008-11-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
23,16,2008-12-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
24,0,2009-01-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
25,16,2009-02-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
26,0,2009-03-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
27,0,2009-04-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
28,100,2009-05-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
29,14,2009-06-01,2,Pas Duitsland + paspoort  Duitsland +  legitimatiebewijs  Duitsland +  ID Duitsland + biometrische pas  Duitsland +  biometrisch paspoort  Duitsland +  pas met biometrische gegevens Duitsland + Paspoortautoriteit  Duitsland +  paspoortinstantie  Duitsland +  uitgever paspoort  Duitsland +  instantie voor paspoortafgifte Duitsland + Pass Deutschland + biometrischer Pass Deutschland + Passbehörde Deutschland + passport Germany + biometric passport Germany + passport office Germany
